floor_number,comment,replys
31,"人是环境的产物，南亚人生活在阶级和种姓意识根深蒂固的环境中，往往在判断他人所在阶级地位这件事上有着惊人的准确性。

这种能力类似某些市侩中产阶级可以通过其他人的口腔卫生健康程度判断出其财富水平和家庭出身，这类技巧中的单独某一种可能看起来并不靠谱，但是许多类似的细节组合在一起，使得伪装自身阶级习惯变得几乎不可能。从下向上伪装非常困难，在《红与黑》中，于连索雷尔因为在宴会上不熟悉宴会礼节，无法理解其他人的幽默感等，而与周围显得格格不入，甚至在精神恍惚之间，为了刻意不露怯而加快脚步，一脚踩在了侯爵本来就有痛风的脚上。同时，与阴谋论者的主张不同，从上向下进行伪装甚至更加困难。所谓统治阶级精心设计了社会的全部结构，使得普通人的命运只是上等人的玩具这种理论，更多的出现于阴谋论者的想象与煽动家的演讲辞中。事实上，上层阶级实际对底层生活知之甚少，而在丛林底层生活，所需要的细节智慧甚至远超过最黑暗阴森的宫廷斗争。这使得从上向下伪装比从下向上伪装还要困难，文学作品中经常有这一类的描写，如国王卫队长跑去市井帮派潜伏结果因为时不时的去摸自己腰间佩剑的习惯而被发现，而他的腰间什么都没有；或者一位革命时期出逃的皇子因为给了服务员太多小费而被发现。

南亚是运用这类阶级观相术的极致地区，这也是种姓分隔如此稳固的原因之一，在这种环境中伪装种姓无异于自鲨。佛教在所有沙门思潮中最为注重平等，但是在巴利语三藏中仍然有「三十二大人相」这一类阶级观相术。

1.足安平相，2.千辐轮相，3.手指纤长相，4.手足柔软相，5.手足缦网相，6.足跟满足相，7.足趺高好相，8.踹如鹿王相，9.手过膝相，10.马阴藏相，11.身纵广相，12.毛孔生青色相，13.身毛上靡相，14.身金色相，15.常光一丈相，16.皮肤细滑相，17.七处(两手、两足、两肩、脖颈)平满相，18.两腋满相，19.身如狮子相，20.身端直相，21.肩圆满相，22.四十齿相，23.齿齐密相，24.齿白净相，25.狮子颊相，26.味中得上味相，27.广长舌相，28.梵音深远相，29.眼色如绀青相，30.眼睫如牛王相，31.眉间白毫相，32.顶成肉髻相。

这个问题的责任可能并不在佛祖，因为在南亚的阶级歧视环境中，一位思想家宣扬种姓平等，只会让别人觉得这位思想家出身于低种姓，进而对其进行阶级歧视。佛祖在憍萨罗国伊车能伽罗林时，一个名为阿摩昼的婆罗门以高种姓自居，对佛祖和释迦族（刹帝利）进行阶级歧视。佛祖并没有采用通常的爱与和平式的应对策略，而是通过追溯阿摩昼的祖父学链条，指出其祖父干诃是释迦王的婢女之子，对其进行反向歧视。并进一步论证在众生中刹帝利最优秀，因为刹帝利注重种族的纯洁性，意指婆罗门是某种血统不纯的杂合种。对其成功进行反向歧视之后，佛祖重新采用爱与和平策略，细致的劝告众人千万不要因为阿摩昼是个婢女的后代就歧视他，大家看他多可怜，我们佛教还是追求终生平等的。

所以，在面对南亚人这种比西门子CT机还要精密的人形阶级分析仪时，你有两种策略可选。

策略一：像佛祖一样对其进行反向歧视，但前提是你的阶级地位真的比他更高，要胜过南亚人只这有一种方法，难道你还能比佛祖聪明。

策略二：如果你的阶级地位比他更低，那么你就应该像南亚低种姓一样恭敬的把健身器材让给他，不要和他发生冲突。否则一个低种姓者冒犯一个高种姓者，对他而言是一种极其严重的僭越，他大概率会把你打一顿。而你则因为僭越，世界法庭大概也会以某种抽象的方式对你进行惩罚。

最后，对于马克思主义者而言，是普遍可以选择策略一的，我们对一切亚细亚生产方式的费拉帝国进行无差别歧视，即使是无产阶级，也可以凭借「最卑贱者最聪明，最高贵者最愚蠢」信条颠倒阶级位置，如同1962年中印边境自卫反击战争一样摧枯拉朽的歧视南亚人。

但对于汉唐明清编户齐民传统维护者而言，恐怕只能选择策略二了。在这一理论框架中，编户齐民大概能勉强对应南亚被征服者中的达利特，在面对高种姓时，自动移开目光避免直视才是明智的选择。","['什么是核心科技这就是核心科技老外是怎么也学不会的', ['是你见识少了，南亚穆斯林就是带种姓的。说到底都不是宗教的问题，而是人种的问题，南亚人种就是不搞压迫就活不下去。', '穆斯林是一神教，怎么可能有种姓制度'], '认为康米化的东亚费拉可以进行德性的反向歧视，就像认为伊斯兰化的南亚达利特可以进行种姓的反向歧视一样可悲。费拉帝国的典型特征，就是本国人在本国的地位最低。东亚费拉到南亚充当刹帝利，南亚达利特到东亚充当色目人，就是双方的最优解。', ['', '东亚到了南亚被当作阿萨姆男鸡，南亚达利特到了东亚也只能低声下气。况且你这个分析结构我可以用这个来说明全世界都是费拉帝国，要不要先从英美开始？\n\n【真实印度系列：我在印度的十年，讲述远比电影荒诞的现实。】 真实印度系列：我在印度的十年，讲述远比电影荒诞的现实。_哔哩哔哩_bilibili'], '说的很对，内容属于道的范畴，不容易直接拿来用。我来跟大家分享一些可以直接用的“术”\n1. 跟泛南亚人说话的时候，转头但是不转肩，适度抬下颌，眼睛轻微斜视并向下投射目光，脸上带点似笑非笑的表情。说话可以礼貌，但是肢体语言要传达另一个意思\n2. 不接受任何形式的来自南亚裔的祈使句，这是一种隐形的种姓测试，一旦你接受某人的指令，他们的小团体就会认为你比发令者地位低。\n3. 相反地，锻炼“准确识别南亚裔群体高种姓个体”和“毫无压力的向婆罗门发号施令”的能力。', ['你是和多少三哥接触过了，这么多经验教训', '一开始就要警告它们不要试图在这里玩种姓'], '两个选择都是被抽，的确也符合世界法庭对于费拉德行的回报。对于费拉来说，第二种解可能更好，毕竟只是拳头不是铜皮带。', ['忘了，加上分手信+夹边沟一条龙才是正解'], '你的回答充满姨味，不过，我赞同你的回答。', ['怀疑马甲'], '中国达力特不敌巴铁', [], '扯那么一大堆没用的\n就简单说，人分三六九等，是华夏大地的核心思想，永世传承万古不灭。不会因为一些西方的蛊惑人心的学说而受到影响', ['你没看懂答主是啥意思，答主的意思是中国人属于世界中的最底层。\n\n处于等级社会多年的巴基斯坦人一眼就看出来了，所以才敢去欺负人。', '那根源是什么？是谁把汉男的地位定的如此卑贱？如果说在别的国家是因为在别人的地盘，那在自已的土地上为何又是如此？'], '三十二相就不是人才会有的', [], '跪下认主才是这个学生的唯一答案。也是刻在骨子里的核心密码。', [], '就事论事，这件事就应该叫上朋友一起揍他们，当场报仇。', ['现在愿意为你打架的朋友很少了']]"
32,"这就是为什么所有社会主义国家如俄罗斯，乌克兰，南斯拉夫，波罗的海。

在叙事崩溃后都不约而同的觉醒了极端民族主义的原因。

哪里有压迫那里就有反抗，这句话也适用于左派。

极端逆向民主义本就是制造极端民族主义的温床。","['给中华民族伟大复兴让路的下场就是这样', ['以华代汉是吧', '还好你没嘴硬说中华就是汉'], '中华民族必须是全体人民的，是社会主义接班人的，我们要铲除内部汉族华夏思想，只有社会主义核心价值才是我们唯一的内核', ['自由？平等？公正？法治？', '全体巴勒斯坦，俄罗斯，非洲，少民的'], '问了下deepseek：\n\n\n\n\n四、司法实践中的关键争议点\n伤情鉴定结果：若受害者仅构成轻微伤，则施暴者可能仅受行政处罚（拘留10-15日+罚款）；若构成轻伤及以上，则需追究刑事责任。\n\n“超国民待遇”质疑：网友担忧高校对外籍留学生的“优待政策”（如宿舍条件、管理宽松）可能导致处罚偏轻，但法律明确规定外籍人员（非外交豁免者）需与中国公民平等追责。\n\n五、校方与警方的责任\n校方：需配合调查，加强留学生管理，避免“双标”引发矛盾。\n\n警方：应依法公开处理，确保程序公正，平息公众对“偏袒外籍”的焦虑。\n\n结论\n本案中，涉事留学生大概率构成聚众斗殴罪和故意伤害罪，若伤情鉴定达标，可能数罪并罚；同时符合寻衅滋事罪的特征。最终定性需结合伤情报告、监控证据及具体情节综合判定。法律层面不存在“外籍豁免”，但公众期待司法机关在执法中体现平等与刚性', [], '你可别了，三秒六棍开玩笑？老老实实刷抖音吧', []]"
33,"正义的印度人切断了印度河水源。

这一次支持印度。","['第三次印巴战争也是西巴去东巴（也就是后来的孟加拉国）首府达卡搞图图被印度削了', ['杀了几百万人，几千万人往印度跑，印度政府受不了了'], '只能希望别国替我们出头，多悲哀啊', ['没办法，弱国无外交，只能指望大国出头了', '此时此刻，恰如彼时彼刻'], '支持老仙，最好往上游投毒！', [], '这下不得不支持了', [], '这边还给巴铁暗戳戳送武器呢', ['送武器好啊，要是巴铁跪的太快他们能死几个人', '所以更应该支持印度了，就要狠狠打击这边。'], '印度对于对抗亚三教有重要地位', ['确实…但是也很难…只要稍一松懈'], '啧啧。你去过赣州吗？那边留学生最多的就是印度人和黑人。', ['印度留学生大部分自费吧，哪像巴留子，东大给钱', '你分得清印度人和巴基斯坦人吗，他们就是东大和台湾的样子，都一个民族怎么分？'], '虽然我也经常发蜥蜴图嘲三哥，但三哥比大多数动物朋友都像人的多', ['那为什么都是动物朋友呢？', '都一个德行'], '印度留学生在你们那也一样', ['英国的巴基斯坦裔就好了吗？'], '巴基斯坦收留恐怖分子也不是一天两天了，这次本来就是活该。', []]"
34,"大家好，我是张无忌，这里是我的漫谈频道。

被近两天发生的一件事情气得直抖。

2025年4月23日晚，江西理工大学发生一起中国学生与南亚留学生的冲突事件。据学生描述，冲突起源于健身房器械使用纠纷，一名南亚留学生未沟通强行拔掉中国学生正在使用的器械，并用英语挑衅“Can you speak English？”

中国学生回应“This is China，你要说汉语”后，双方发生争执。随后该留学生召集多名留学生围殴中国学生，致其面部受伤出血、意识模糊送医。







中国学生称，在试图报警时手机被抢夺，两名留学生控制其双手，另一人持续击打其面部。施暴者中有一名懂汉语的留学生“亚瑟”，曾用中文辱骂受害者。冲突后涉事留学生倒地装晕，警方介入调查。

逆天啊？！围观的没有男同学？！眼看着自己的同学被欺负？遇到这种情况就别手软，该上上啊！难道是怕打了外国同学怕被开除么？

学校方面可能就是为了国际知名度，所以对国际留学生很包容，很多普通一本二本遇到这个事情就会这样，甚至会对自己的学生批评记过。

前几年哈工大取消了很多国际留学生的优惠，让那些国际留学生和普通大学生差不多，也是一个很好的先例。

可以对他们有一些生活上的照顾，比如因为语言不通而造成的困扰，但绝不是让他们来当大爷的好吗？在我们的国家欺负我们的人，以为还是100年前呢？！

据江西理工大学在校学生说，外国留学生拿着高额奖学金，住着远高于中国学生的双人间宿舍，24小时供电，还有淋浴，他们晚上经常很晚不睡觉还大吼大叫，甚至在校园里调戏女同学。而中国学生却挤在六人间甚至八人间，一到熄灯还得拉闸停电……

就这样惯着他们还得寸进尺，公然违法乱纪，在中国土地上嚣张群殴中国学生？！目前，网上没有可靠信源说留学生是南亚具体哪国的（有说是巴基斯坦）。

但是考虑到“江西理工大学”的国内排名，是亚非拉发展中国家的概率比较高。







那句“Can you speak English？”，让我恍惚是不是还活在上世纪成龙的电影里。假如来华留学生，一以说汉语为耻，二不会说汉语，那么请问来中国留学的意义在哪里？

我之前听说，有来华留学生，来这里爽玩4年，作业都是指派学生会的帮忙做，离开的时候连汉语都不会说。我听到这些故事的时候就怀疑，是不是有人在刷绩效呢？

我一朋友在赣州待了五年，他说那边的留学生一般是印度人和黑人，经常在路上盯着女生看，赖着要联系方式的也不少。

说实话，近数十年来，为了所谓的虚假的“国际知名度”和“国内评比分”，某些高校关于留学生的政策和做法，已经到了全民共愤、闻之皆唾的程度。

越写越气。这事情发生在今天简直太魔幻了。

查了下，根据《刑法》第8条的规定：“外国人在中华人民共和国领域外对中华人民共和国或者公民的犯罪，而按本法规定的最低刑为三年以上有期徒刑的，可以适用本法，但是按照犯罪地的法律不受处罚的除外。”

有没有懂法律的朋友帮我解读一下。

刚去看了看江西理工大学的官微，结果跟预计的一样，又是熟悉的套路：开了评论精选。

呵呵，一声叹息！","['对参与斗殴的中国学生教育了吗？留学生解气了吗？', ['还得是体制内的语言有代表性', '肯定不解气 我晚上校长富人的亲自去安慰去'], '学校领导关注的是学校的声誉和自己的管帽，同胞什么的，关领导什么事', ['这就是人心离散，从我做起', '当年故意保留一点臭老九让你们知道为什么要批斗'], '就这网上一天天嚷着航母六代机收拾这个收拾那个，整天不是在赢就是在赢的路上', ['科技经济上的巨人但精神上是矮子，这个种族就是有星际战舰也是虚胖。而一个只有石器的种族只要有骨气和血性照样能用石头砸下飞船。', '他们的身后有强大的祖国。'], '围观的人为什么不帮忙，因为越来越多的国人血性与正义感已经被残酷的现实给磨灭了，这种打架斗殴要是没有掌控好尺度，整个人生可能都完了', ['做好人成本太高。。。', '确实，不打当看客顶多被aoe说什么懦弱，而要真上了也就是说有血性和停课通知，或者就是国际影响不好滚蛋之类的'], '告诉大家一个惨痛的事实：有血性的领导他升不上去', ['太刺头了', '没毛病！不心甘情愿做奴才的人是升不了的。'], '早就说了，网友能经常很激动，奈何上面怂的要命。你们还不信', ['这就是社会充斥着崇洋媚外氛围的原因，上行下效，国家再富强，只要骨头软，就别怪别人蹬鼻子上脸', '老百姓没有统战价值'], '六代机呢？救一下阿欧美传统列强就算了，怎么东南亚也有列强', ['国外的狗都是列强', '笑死'], '“因为畏缩与忍让，人家骄气日盛。”', ['就是惯的谁让中国大学是人家洋人的朝廷呢'], '黄巢的含金量近年逐渐上升', ['他日若遂凌云志，敢笑黄巢不丈夫', '满城尽带黄金甲'], '知道中国人在国际上为啥总是受歧视了吧？自己不争气啊', ['其他国家的人去美国，要遵守当地法律，被美国本地人霸凌，欺负。其他国家人来中国，霸凌，欺负中国学生。中国领导还给人家高额奖学金，嘴里喊着：理性对待。如果是留学生被我们的人群殴了，就要上纲上线，处分甚至开除了。跪的太久，舔的太久，都没有骨气了']]"
35,"驱除鞑虏

恢复中华

革命尚未成功

同志仍须努力

孙中山说的，别找我","['', [], '《有法可依》\n《违法必究》\n《执法必严》', ['', ''], '驱除鞑虏恢复中华没想到革命还未成功', [], '', [], '你念出来了', [], '你重复一遍 等于 你也有....', ['这段话封了我一个号'], '你觉得他们不敢把孙拉出来鞭尸？', ['新中国执政合法性来源之一就是三民主义。\n他们只能淡化孙中山，绝不敢批斗孙中山', '那个年代，谁能逃得过呢，这些年被吹上天当做民族英雄的人物都差不多，比如岳飞、霍去病、于谦、海瑞、张居正、郑成功、秋瑾、左宗棠，当然了这只是一小部分。\n\n这是不宜宣传的，不然从小听惯了通三统话术的人脑子容易打架，进而思考谁才是毁灭中华文化的人（当然了，在那个年代，没什么所谓的""中华文化""，这只是这些年的宣传策略）'], '少来了，你口中的鞑虏好歹是先吃了败仗再请洋人来做祖宗的。', [], '驱除鞑虏，现在倒反天罡了，追求什么国际化疯狂引进这帮巴基斯坦的人，你倒是引进发达国家学生啊', [], '不是鞭除俄虏？', []]"
36,可惜了，巴铁不是白人，不然又能甩锅给昂撒了,"['破案了，巴基斯坦是前盎撒殖民地，英属印度', ['哦，之前是哪个国家处于半殖民地半封建社会来着？', ''], '雅利安人也是白人吧', ['主体还是旁遮普', '旁遮普基本就是r1a了'], '按人种还真是白人', ['不是', '哪个是？'], '本质原因还是为了讨好所谓的“国际社会”，其实就是特指欧美。那个什么“大学排行”，你觉得他们会在乎巴基斯坦出的排行，不还是欧美的', [], '都是好丽友派来的，目的是栽赃给达利园软面包和青梅绿茶', ['可爱捏'], '他们属于白种人啊', ['是雅利安人，不是白人。白人范围很小，连斯拉夫人和犹太人以及南美墨西哥人都不能算白人，', '但是属马瓦里，还是不能甩锅'], '也可能犹太佬', [], '中国很少见到昂撒', [], '美团指使的', [], '破案了，是白人挑唆并指使的', []]"
37,"上次被嘲讽的事件还是宁波工程大学的黑人奸杀事件。

这件事以黑人被判处死刑而平息。","['不知道评论区哪来那么多想象力丰富的。\n什么没有二审的，还在复核的，已经放了的。', [], '那个事情本质还是easygirl倒贴，还骗着自己的男朋友呢', ['女的不倒贴上等人难道去倒贴达利园？', '黑人明显是受害者，可恶的牛排'], 'b站相关话题能找到的最近的也是23年了，判是判了三年过去了还没查到执行的消息，不会给他翻盘了吧？', ['二审终审你怎么翻盘。只不过执行这件事不需要公开而已。', '谁告诉你的我一个月起码去各种法院40多次，我怎么不知道'], '那事一开始我就说应该是情感纠纷，好多人还不信，我是不太相信一般人会跟普通朋友晚上在小树林见面。', ['他这个还真不是情感纠纷，这是一个黑人青年在东方大国改变了命运，走向人生高峰的赢家，结果阴差阳错被逼上绝路报复的仇杀。\n这黑哥原来是在纽约卖盗版碟的，后来听说遥远的东方渴求外国人，在社区大学读了个教育学位，来到中国在补习学校教英文，认识一中国女人结婚生了个女儿，后来被宁波理工的两教授认识了，推荐他到本校教外语。\n这黑哥在学校也有女人爱慕，这位被杀的就是其中之一，他开始迷失自己，在课堂上开黄腔，骚扰女生，有学生到学校举报，被推荐他的两教授指责。。“人家是美国人，美国人搂搂抱抱是礼仪，开黄腔是不懂人家的幽默”。\n20年新冠疫情爆发，这位女学生把黑教授带回家乡三个月，并找律师成功让黑教授和妻子离婚。\n黑教授跟女生搞在一起，老婆愤愤不平（网上有他老婆指责小三的帖子，真假不知）到学校告状，有不少学生投诉这黑教授水平不佳，性骚扰。。。学校决定这个学期满不再跟他续约。\n黑教授面临失业。。疫情导致补习社关门找不到工作。。离婚后无法在中国定居。。。他唯一的指望就是这女生跟他结婚可以留在中国。\n这时候女生反悔了，自己还没毕业，死活不肯结婚。黑教授数着手指，不久就要回到自己的家乡纽约继续卖盗版光碟，越想越绝望，把受害者约去树林做最后的努力，结果依然被拒，愤而杀死对方。', '你这不是不打自招 这不算感情纠纷？给黑人当小三 上位同居N个月 然后没结婚就不算感情纠纷。'], '那不是应该的嘛，还舆论发酵恶心我们', ['审判是需要时间需要流程的，更何况是死刑。\n在结果没出来之前有什么叫的必要吗，不是舆论发酵，而是被带节奏了', '没舆论发酵最多遣送回国'], '执行了吗？没见到执行的报道', ['我是说那些意淫走后门给他放跑的人，一个没权没势的黑人，好多人意淫最后没有枪毙，偷偷放了。1911年中国人就剪了辫子，但他们的辫子长进了脑髓里', '放炮了有证据吗'], '查一下不就知道了', ['Chat的结果，是否死了没有确切的结果', '是的，孩子，这是我，我没死'], '如果没有网络舆论压力，那个黑人估计现在是副校长了…', ['你还真能脑补'], '舒服了，谢谢你，科普侠。', []]"
38,"很多赢学家攻击我是达利特领班

现在高校里真正的领班来了，我倒是看看你们的战斗力","['然而塔就是根源性领班，我相信不少信这套理论的人不会反对我这条观点', ['塔是了，那么，军是不是'], '我在b站上发，这是达利特的反应', [], '达利园学弟这招太狠了', [], '你的意思是这次必须处死打人的外国留学生？', ['那总不能雪藏当鸵鸟吧', '光处死这几个？不得055六代机航母骑脸签不平等条约？'], '圣卡尔骑士团国罢了，卡尔不就是正儿八经的日耳曼人吗，本来就是靠着蛮学起家的', [], '尼堪领班', [], '说明你根本不蛮学，他们眼里塔还是太亲西方了', ['这称号扩大化之后，大家都可以扣对方一个领班帽子', '大家都是啊，那就没人是了'], '本来赢学就全部攻击了好吗，是你们理解不了粉红', []]"
39,我爱我的国家，就像我的国家爱我一样。。,"['河南村镇银行有后续吗', ['河南乡镇银行没有陪完，就把几万块的存款的小储户赔了钱，因为小储户数量多，占到所有储户的百分之60-70范围。剩下的没管，直接冷处理。', '赔完了？'], '那你叛国了', [], '黄巢发言', [], '你想干嘛！', [], '那很爱果了', [], '这句原话是：要我爱我的国家，我的国家也要爱我，这才公平——约翰·兰博', ['他想说的其实是：我要用国家爱我的方式来爱我的国家'], '那很有爱了', [], '那非常爱了', [], '中', [], '哈哈哈哈哈哈哈哈哈哈', []]"
40,"国内经常笑美国各种叠buff，但其实国内也有自己的buff，户籍，国籍，民族，性别，特长等等，你要是汉族+男+祖籍河南+小镇做题家+父母没什么本事的普通男生，只能说这就是地狱开局了。

我其实一直不太能理解国内留学生，因为平心而论很多水平很差但待遇很好，不知道怎么申请来的。本人硕士时有段时间经常帮导师报账，而且节假日会帮忙跑下腿给些留学生送礼物。我不得不提那些留学生是真的爽，他们宿舍是单独的一栋和留培一起的楼，楼下是那种人脸或者指纹识别才能进去的，还有一个人在下面像酒店前台一样坐着，因为不住这里进不去要跟前台说去向，然后她会帮你开门。我们硕士当时是四人间，博士也就是双人间，然而留学生是双人间，还有单人间的，住宿环境不要太好。而且他们奖学金很高，具体多少不方便说了，反正每月都花不完，而且他们节假日会有补助或者礼物，一般都是我们学生给他们送去。这都不是最逆天的，前面说了，有些留学生水平不行，最后毕不了业，那怎么办？学生帮他们做毕业设计，学生帮他们写论文。

我为什么说我不理解呢？因为在国外留学生没有任何特殊待遇。比如在法国，你要来留学语言是要过关的，你不学法语是肯定来不了的（指本科和硕士），而国内很多留学生都不会说中文的，反正我是没见过几个中文说的很好的。其次，法国留学生没有什么所谓的分配的学生公寓，法国的这种公寓crous是要自己申请的，不可能因为你是留学生还专门给你分。而且申请到了也不是免费的，只是crous相对便宜，我认识的大多数都要自己租房的。然后本科硕士几乎是没有什么带奖学金的项目（比较少，比如少量国家公派和法国政府的卓越奖学金），你来留学就是自备注册费生活费等。福利更是不可能，别想因为有啥节假日给你发礼物，想都别想。就这样，很多我们留学生在国外还被歧视啥的，然而国内留学生过的人上人的日子，还有什么找中国学生伴读的我都不提了。

最后说这次标题的事件，我觉得那些洋大人真的是摸清楚了自己的身份，所以在国内特别横。我最近还看到一个新闻说一个老外在小卖部买东西时调戏一个女店员，当时那个新闻说女店员不卑不亢应对什么的。我真的惊奇那些人敢这么明目张胆。这些事情换在法国jc是肯定不会向着外国人的，你还敢在学校健身房这么嚣张打人，搞不好都被大家打，闹大了会被开除学籍。现在国内还有很多看到老外跟几生有幸似的特别激动，我不好评论。

国内低条件高福利招留学生无非是为了提升自己学校的国际水平，去看齐国外搞的什么qs啊什么乱七八糟的学校排名。我个人观点就是那些排名就是英美搞出来骗留学生学费的，因为他们每年收学费就收很多钱，我们的学校其实根本不需要去让他们认证。现在中国影响力越来越大了，其实欧美也越来越多真的想来中国学习的，希望能真正招一些素质比较高的吧，不然真对不起每年给的那么好的待遇，只有到了那一天才算是真正的文化自信，而不是搞一些自欺欺人的东西。","['因为你出去留学就只是为了拿学历。而把它们招进来留学，这是zz任务', ['说到点子上了。提升学校什么国际排名，算KPI之一了，恶心得不得了，还净是些亚非拉穷地方的人来免费上中国好大学', '你这话不对吧。照你这么说美国大学不也是一堆亚非拉穷学生来吗？？那我在校园里看到的那些白人算啥。我寻思亚非拉穷地方没有白人吧？德国魏德尔那种人算啥？'], '年年都在喷，从来没改过', ['改啥改啊，这只是年轻人的想法，你问问那些领导，看人家是想法，你看现在哪个学校拍宣传片里面没有外国人出镜，他们还觉得有外国人就是洋', '因为行政体制的领导，是向上负责的，你喷到你神经衰弱，他也不少一根毛。他要做的只是让他的领导满意就行了。'], '上来就看见有人说我地狱开局', ['这件事，但凡是少数民族！就不可能这样子了......没办法，一个没有关系的底层汉人，只能这样子处理', '确实，我就是少数民族（虽然我一直以为我是汉族），多少沾了点政策，有幸读到了博士，不然真特么地狱开局'], '欧美的不可能来这留学的，东南亚，非洲才是留学生的基本盘，这些地方那经济，你觉得留学的是一般人吗？这些人绝大部分不懂中文，留学干嘛？跟我们去欧美野鸡学校混文凭是一个套路，拿文凭回国走爹妈安排好的路。所以表面上说是搞国际学校，其实就是搞投资啊。', ['去欧美还要考雅思托福，这些考试本身就洗脑了一遍', '能不能真实了解一下，大多数就是那边的中产家庭，屁用没有'], '提升国际排名？ 提升那个东西有什么用？ 你觉得校领导是是一心为校？ 实际 不就是非洲那群有tz价值，招一个有国家布帖。 校领导拿一部分， 剩下的才漏给留学生。', ['有道理', '天呐是这样的啊'], '我的本科大学qs排名挺高的，再加上学院有带“国际”俩字的专业，有很多老黑，其中大部分就第一堂课见过或者根本没见过。不是肤色歧视，而是白人基本都会认真完课，有个俄罗斯的学计量还是高分，老师为了照顾他还说他可以半英语，他说不用他在学。周末学院草坪上我们在放空野餐，好几个老白戴着耳机在树下对着电脑和笔记本在学习。韩国马来日本的基本也会到课，虽然成绩不怎么样。而老黑白天基本见不到身影，只有在晚上去“cbd”买晚饭的时候才能见到', ['清北都这样。。。。。上次去年看到浙大在某一所排名很后面的英国学校招留学生，要求不是中国国籍，奖学金拿满学费，只要读两年，真恶心。。。。。。。。。', '说起来有点搞笑 我大学有一次重修英语考试 考场一大半国际友人 哈哈哈哈'], '中国教育水平，大家都懂。', [], '外国友人是一个坑害人民的用词。\n无论对错都应该站在中国人一方。', ['还有一个就是海外同胞也是'], '江苏大学 网上都可以搜到普通学生宿舍照片 极其简陋 可以说是百年宿舍 宿舍内没有厕所没有浴室 要洗澡要跑到几百米外的澡堂 然而留学生住的是双人宿舍 一个双人宿舍比四人宿舍都大 大部分留学生不会说中文 留学生来上学有补贴 几乎没有筛选条件', ['非洲名校'], '一等洋人二等官三等少民四等汉', ['官到少之间', '港澳台算几等？']]"
41,"不要轻易招惹外国留学生，

他们的背后是我们强大的祖国！

_

当然，如果它们欺人太甚，你要知道匹夫一怒，也可血溅五步。","['中国人去外国：遵守当地法律法规，尊重当地风俗习惯---被外国人歧视\n外国人来中国了：中国人尊重外国人的不同国家、民族，由于不同的历史、宗教等因素，各有特殊的风俗习惯和礼节，均应予以尊重。---还被外国人歧视。\n我们的文化是不是有问题？', ['不是文化的问题。是你背后没有一个强势的，为你撑腰', '当下文化是左教自恨文化，和传统文化无关。'], '看得就来气，没意思', [], ': 虽远必诛 已然过时。现在是 : 近水楼台 、一百种方法。', ['中国人去外国：遵守当地法律法规，尊重当地风俗习惯---被外国人歧视\n外国人来中国了：中国人尊重外国人的不同国家、民族，由于不同的历史、宗教等因素，各有特殊的风俗习惯和礼节，均应予以尊重。---还被外国人歧视。\n我们的文化是不是有问题？', ': 慎言\n祥和'], '别，还是忍吧。别人最多回国就是了，你可是要牢底坐穿的。', [], '在我们知道这件事的时候第一时间买了人参燕窝去看望了留学生，并认真聆听吸取巴基斯坦大使馆对我们工作的指导意见，对巴基斯坦留学生被日本学生无辜挑衅殴打做出赔礼道歉，我们一定严加处理日本学生，我保证加强留学生校园安保工作，另外盖一座宿舍提示日本学生禁止入内的标语，嗨，私密马赛，嗨嗨，私密马赛，阿里嘎多。', [], '走', [], '这是外敌，外敌是始终存在的，根子是内贼建立的制度直接导致了当下的结果！内贼不除，外敌始终杜绝不了', [], '白衣天使驾到', [], '一打多打不过', [], '一百种办法可以收拾他们', ['你说的他们，是不是包括那个挨打的中国学生？']]"
42,建议以后来华留学的外籍生都分配学伴，调节异国他乡的心理问题，干部家庭适龄女子优先，园子里发挥带头模范作用。,"['支持和亲，领导子女血统高贵，先安排上', ['那老百姓孩子不是只能陪嫁做丫鬟了。'], '丫环侍寝，光荣传统', [], '就你的建议最好', [], '景明楼事件', ['这个是假的，当事人承认是诬陷美军，目的是为了煽动反美情绪'], '处级以上干部的女儿都送出去给洋大爷温暖。', [], '和亲是吧，必须支持', [], '前朝权贵流行认干女儿，然后相互赠送，互相当老丈人', [], '谁给我分个170外国帅哥也行', [], '山大：英雄所见略同', [], '唉', []]"
43,"你要是被白人黑人打，我们绝对帮你伸冤，剑指境外势力

但你是被巴铁打，那八成你就是罕见50w了。我们和巴铁都哥们，早建交了。多反思反思自己是不是哪吒2没刷够

识相点自己自首吧","['澳✌️带我走吧', [], '村金归', ['你也给我回来', '美✌带我走吧'], '错啦，黑哥也是被罩着的✌🏻', ['中非友谊，谁挑拨谁罕见'], '左教是这样的，蒋后汉族就失去自己应有的权力了', [], '村金回，村魅归', [], '串的不像', [], '就不怕连澳大利亚也给收复了', [], '村里面发魅魔了，快回来', [], '你给我回来', [], '你给我回来', ['应该加一句村里发黄金和魅魔了']]"
