floor_number,comment,replys
40,"雷总永远也想不明白的一件事就是，为什么华为哪破配置远没我高端，我有高通最好的处理器呀！！它还敢卖那么贵，还买不着。

我曾经在前面文中写过这么一段话。我说 这一批人是信仰美国的，是依附于美国产业链和生态环境的，这是他们创业的基础。在他们的潜意识中，美国就是世界的规则，我们无法改变更不能挑战。不只是雷总 还有OPPO，在成功的前夜连夜解散研发团队，几百亿打了水漂。没有一句怨言，为什么呢？就是因为他们生存于美国的规则之下，信仰美国的秩序。这已经是成为他们的潜意识了！！！有意无意的自觉遵守。有人可能说了，他们不爱国！其实错了 这和爱国本身没有一分钱关系。这本身是经济规律的一部分，大家听明白这是经济规律！！！所以 雷军也好OPPO也罢他们想不明白自己哪里做错了，商业模式生态都没有问题呀！！问题出在他们都是依附形态，听清楚依附形态！！！在这种生态下，他们是不敢挑战 苹果的也不敢挑战。只能对标华为！！！而华为对标的甚至都不是苹果，他对标的是美国的规则和制度，来建立自己的生态！！！美国是很厉害的，以前隐藏在华为的间谍一定不少。美国敏锐的感觉到了这一点。才会对华为下重手！！！不惜以一个国家来打压一家公司。

而雷总所代表的一批人，没有深刻理解什么是中华民族的伟大复兴。中国的伟大复兴是要有一个信仰的，这个信仰不可能依附于美国的秩序和规则！这也是中美根本性矛盾之一。雷总很聪明很厉害，但是 如果他想不明白这一步，本身就变成了历史滚滚洪流中拦路的枯枝败叶。

雷总如果想明白了，塌下心来搞研发 为中国的科技发展做贡献。为中国自己的生态做贡献，为人民的信仰添砖加瓦，你本身就很高端，还怕产品不高端吗？？？","['有人没看过我批评华为和对华为的忧虑！！！我写这个东西不是简单针对小米，而是很清楚的阐明了一个观点。就是生意做的越大，越要有宏观思维。这点上小米和华为不是一个档次，这次小米走了一步非常错误的棋，无论其出发点是什么。它已经败了。而且有人根本没有系统看我写的东西，我前面就说过多次。最近还有回答再说，中国要去外资化。一年以前有老粉一直跟的应该都看过，中国需要和西方脱钩。注意我说的脱钩是生态脱钩！！！小米和OPPO就没看懂这个态势吗？非要站到对立面吗！！！我已经是很客观很理智的分析了。看看抖音快手等自媒体，骂的多难听！', ['你仔细看看美国的企业家，哪个没有政治高度。他们都是政经高手。', '上船容易下船难 拥有政治高度的企业家 在中国80年代开始的私有化浪潮下 本身就是凤毛麟角'], '小米跟高科技企业一点都不沾边，拿来主义淋漓尽致，换个壳齐活，雷总玩得很转，和任总根本也没可比性', [], '说的一针见血！过去我也奇怪为啥小米和蓝绿机怎么就高大上不起来，华为为啥就可以对标苹果还能成气候！原来更多是骨子里的气质决定的！拨云见日啊！', ['气质是要靠产品力支撑的。\n买过2000左右的小米，刚开始还可以，一年后就不太好用了，而hw用了四年都还流畅。可见不是堆砌硬件能解决的，是需要深度系统整合和优化。类似的，苹果也表现不错，硬件不算高，劣化曲线不陡。'], '不管是请IBM还是说家人用苹果，还是“让听得到炮声的人来决策”，华为都表现得“很美国”，实际上这是“用”。而实际上，无论是《华为的冬天》还是2012实验室，本质是本土的“居安思危”，生存第一。', [], '金融精英更是这样。', [], '到底是雷总没想明白\n\n还是你以为雷总没想明白', ['无论哪个方向结果一样'], 'oppo vivo 的老板 人 ，财都在美国，还买了大量苹果股票！', [], '。写得很清晰很透彻', [], '@雷军小编，转雷军阅', [], '今天说了粗粮，有人把我前面这文翻出来了。做人这点 我的原则就是尽量客观，大家看看此文 我说的是不是有点道理，同时大家也看看今天的文我说的是不是也是道理呢？', []]"
41,"没有爱国加持。

Wps雷军做的，免费使用，消费者：广告真多。体验真差，功能还收费？良心呢？

假设Wps华为做的，399一年使用，消费者：业界良心，国产之光，一人买一份，支持国产，华为牛逼，让美国恐惧，让国人惊叹，打破科技的封锁，今日399给华为，明日华为就能打破更多的封锁。

Spw要是华为做的，华为不得吹死。

所有人都以为小米会营销，华为不会营销。可能恰恰相反，华为营销比小米做的更好。","['别搞，营销这方面华为说第二，没人敢说第一', ['那不正好，高端市场总好过都是苹果手机吧。', '雷军说第一，华为往后稍稍吧'], '他高考数学满分，考入国防科大。\n\n他仅仅三个月，独自开发出国防科大图书馆管理系统。\n\n他居家一年，手敲十二万行代码设计出WPS。\n\n他被称为中国第一程序员。\n\n他是谁？ 他就是中国“WPS之父”——求伯君。', ['求总是雷军的伯乐\n\n但是雷军后来又重构了一遍wps,设计了现在一直沿用的页面', '就是重写，DOS系统下的代码和windows环境下的代码是两回事，不能说是迭代。'], '论营销能力，这两家半斤八两，但论营销和做产品的下限，小米还差得远，公祭日前一天狙击友商这种操作，是我这辈子见过最最下作的手段了', ['华为也把古巴锁机了？', '问题在哪？'], 'mate60 销量也没公布，天天缺货，说是卖的好，产能跟不上；换成小米，就说是饥饿营销。', ['有货黄牛手里一大堆，要不是买手环给名额', '不在黄牛手里，这次政府采购单占大头，我只能说到这了毕竟每次mate系列政府采购单都占大头'], '鸿蒙是华为做的，也没见广告比苹果还少。大多数消费者也不反对广告多。', ['大多数消费者也不反对辣鸡卖天价', '啊？不反对广告多？'], '华为的营销水平比小米高多了，毕竟经费好了好几个数量级，小米由于营销经费很少，只能说擅长性价比营销', ['经费都到99亿上去了。'], '金山的老总，WPS的创始人叫裘伯君', ['求伯君早退下来了。现在得金山还是当年雷军救下来得', '雷军不是创始人，但是他的贡献不亚于裘伯君，别看裘11年卸任董事长，实际上早就半退休了，雷军98年就当总经理了，带上市也一直是雷军做的，'], '小米和WPS画上等于号了是吧？再怎么扯到WPS那边去，能改变手机上的芯片是高通骁龙吗？OV荣一加买不到还是你小米芯片高频一点？', ['比骁龙680确实厉害不少。', '你这么骂华为不好吧。他不过是买了高通的680卖1999而已，你至于这么喷么'], '虽然我讨厌小米，但是我是WPS会员。这个营销不营销没关系，这个东西好不好有关系。东西好了，收费也是心甘情愿的。', [], '', ['雷军主持开发的WPS是把求伯君的全部推倒重来的', '那小米的MIUI是不是金凡的']]"
42,你们自己看看，这能成高端就有鬼了,"['不得不说，这套话术用来汇报挺好的，向小米学习～', ['谁说小米没技术呀，这就是小米的核心技术', '哈哈哈'], '重新定义高端', ['你们是真的会切割。早期小米自己的屌丝文化全推到这个大姐身上了', '互联网没有记忆'], '这不是华为的操作吗？', ['第二啊，美国人制裁认证了华为的技术能力，请问你怎么看？比亚迪、中科院、大疆、中兴、华为、哈工大等公认技术型企业被制裁，为什么小米没在制裁名单内？是因为小米遵纪守法而中科院和比亚迪等一系列技术型企业违反了国际法吗？', '所以你是说，芯片是微创新？那小米为什么澎湃之后不再做了？是因为高通不挣钱吗？\n\n或者说，卫星通信是微创新？那为什么除了A和H都不做？是因为没有技术含量吗？\n\n还是说，多屏协同和隔空手势是微创新？那为什么多屏协同到现在也只有A和H两家的能用。隔空手势现在只有H的能用。\n\n所以小米除了最开始的MIUI确实是一个针对国人的较强力优化，在此之后，请问小米还做了什么大的创新呢？'], '某厂又来倒打一耙？', ['别扯别的，你就说哪点儿说的不对吧？', '开曼群岛的外国配件组装厂？'], '不如苹果', ['指华为苹', '倒反天罡哈哈哈'], '为啥又有点像何同学😳？', ['何同学吹5G就是这样的', '我认为何同学所说的5G是大多数人以为的5G和运营商所吹的5G本该有的样子，但现实是5G只是4G plus而已，流量套餐贵且少，无限套餐达量降速，覆盖没达到4G基站的规模，延迟没比4G低多少，套餐速率也分369等，5G能做的4G\n\n基本上没有做不了的，除了下载大文件能感知到速度快了一些。'], '哈哈哈，还真是', [], '微创新也是创新，本来是没有问题的。\n有问题的是，你非得把村长当高级干部来宣传', [''], '但是小米最终面条的价格估计也不会超过十块一斤，那个农夫谷泉的水1升也不会超过5块钱呀，吹归吹，但是小米自己的产品溢价都不会很严重的', ['因为小米就没有真正属于自己的产品，它就是一个买软件的。可惜雷军！金凡！MIUI12之后BUG奇多，软件这一优势也没有了', '不会很严重，指小米14U起售价6000+'], '我反正不理解，这种可量化的东西，不是很清晰么？你今天12点比昨天12点饿了10%。这不好？不然，你说你饿了。你饿了多少？全主观，我更相信数字。不然你说你遥遥领先，我不管，我就是遥遥领先，问你你怎么遥遥领先？强在哪里。我不说。反正我就是遥遥领先。', ['不是所有的东西都能量化，5厘米的纸可以擦屁股，但不小心会擦手上。\n另外，这个说的是小米的内存扩容技术，小米自己发布会吹了好长时间牛逼，并且说友商会跟进，结果自己都不用了', '不然呢。总要有个标准，难道按照你的生活习惯定标准？？那这个标准可不就厂家自己定。']]"
43,"这才是米粉，一群在这网络上口嗨的米粉，你们再不买，销量上华为又要超过小米了。

还记得当初米粉怎么嘲讽华粉的吗？爵士不玩游戏，再后来变成了华为爱国营销。小米也可以爱国营销呀，为什么不做呢？是不想吗？","['华为被制裁后，客户群宁可买苹果，也不买其他。\n\n这就是所谓的“华为全靠爱国营销”', ['不说小米，免得扯不清，就说苹果：\n\n信号门，降频门，电池问题，充电问题。\n\n苹果的解决办法没让人笑，因为它压根就不解决。\n\n苹果我哪个说的不对，不要扣帽子。', '我最记得我家楼下停车场，电信，联通直接没信号，移动2格（华为），苹果的移动卡和联通卡直接哑火。入住4年了，物业和铁塔还没解决信号问题'], '冉冉中国芯，小米新国货。', ['咱们把美国打下来了？', '哈哈'], '小米怎么没有爱国营销，新国货都印到包装上去了', [], '做了，没人理它而已', ['华为被制裁时，小米某个发言人以当买办为荣的嘴脸人们还记得呢', '华为被制裁的那天雷军还发了条微博，内容是小米全体高管合影庆祝。。。。'], '还记得当时麒麟980是个转折，980出之前，某粉各个都是重度游戏电竞选手，980出来后，某粉一夜间全员转行摄影大师', ['双马达才是核心', '没跟上版本吧，现在的核心是充电芯片，一看你就没跟着澎湃'], '上国庆阅兵花车、工商联副主席的公司喷竞争对手是爱国营销，这只能理解是洗粉了，有逻辑能力的粉丝都洗出去，留下的都是死忠粉了吧', ['许皮带好像也上过花车吧', '上不上都不妨碍他不爱国'], '小米注册地可是在开曼群岛', ['华为集团也有不少公司注册海外，包括维尔京群岛公司，有英国，德国，荷兰，日本', '开曼群岛注册的公司是小米集团。集团，就是把小米所有的子公司业务打包成一个集团。避税也不是避国内的税，避的是国外的，比如美股港股上市给国外交的税，这就是我们现在看小米的股票名称是小米集团的原因。'], '罗永浩那句话我永远记得，这帮XXXX', ['啥呀啥呀，给我吃吃瓜 （一般不关注数码领域）', '方案整合商'], '新国货嘛。\n咋没做。', [], '在箱子上写新国货的可不就是小米么', []]"
44,"主要是雷军拉不下脸，不然很容易。

第一，MIUI改名MIOS（现在在做了）。

第二，自研芯片澎湃系列不管好坏，打上爱国情怀继续卖着。一般来说ARM构架+台积电工艺不会太拉胯。澎湃这名字也不好，应该取个比较有中国风的名字，比如山海经，哦，全被某为注册了？那就12生肖叫起嘛，比如云螭、玉京子等。

第三，找点水军……（算了，败人品，迟早出事），法务和营销部门给点力呗，瞎说的有证据的就告，取证难的就投诉删帖。营销多拔点钱，到处买软文，买测评，比硬件多傻呀？比体验，这种玄学比较好。

第四，某嘴部特征高管不是说用小米的都是“精英”？看雷军有没有魄力让小米高官喊用华为的都是“大聪明”了。有名人背书，再在控个评，过几年就打上“思想钢印”了。

第五，成立一个新产线，发布会啥也不说，就说国产化达到百分之几，硬件不用太好，一年出一款就行，软件优化到位就好。价格嘛，比对手便宜个500就行。







—————————————

你们看评论，当你试图用魔法打败魔法时就开始急了。","['你说的这下小米早就做过了', ['澎湃年年超某芯，就是不愿出来。', '我从本科看到研究生的新闻标题：\n澎湃s2吊打麒麟960\n澎湃s2吊打麒麟970\n澎湃s2吊打麒麟980\n澎湃s2吊打麒麟990\n华为被制裁后就没看过这种新闻了，不知道澎湃s2现在可以吊打什么芯片'], '第二条以及第五条小米如果真做到的话，相信我，一半以上的你口中的海军会掉头吹小米', ['澎湃一代出来时我真的很高兴，中国终于有自己的芯片了，然后小米就一剪梅了，现在澎湃2估计也拉胯，一个股东随随便便分红10亿的企业不会有决心冒险搞研发的。。。', '芯片烧不起啊，小米的体量根本支撑不住'], '小米的回旋镖实在是数不胜数。\n借用雷军的一句话你倒是拿货来卖啊。\n是大伙不支持你么。\n你倒是吧你的澎湃拿到旗舰上来迭代啊。\n怎么华为可以牺牲d系列可以拿k3v2迭代你拿不出。\n怎么你多年前的芯片沙子价，高通8gen2怎么快2000了啊\n还是那句话拿货出来卖。', ['你看你，同样都是牺牲，你却认为华为不值一提，小米就是算牺牲。同情蠢人，同情弱者是你的观点，但不是事实。面对同样的牺牲，不管人家家产千万还是家产1万，我觉得都是牺牲。 不能因为弱就有理。', '牺牲D系列？，那会华为还是杂牌他有什么好牺牲的'], '你说的这些小米哪条没干过，差点把自己干死了', ['营销不够还是'], '那么小米怎么还不请白宫来宣传呢是 钱不够嘛？', ['华为啊，美国禁令认证。。在中国没这东西都不敢说自己是高科技公司', '毫无威胁的理由打赢了 哈哈哈哈'], '作者以为做到以上几点很容易，雷军看了表示这是要他的命', ['营销跟产品是密不可分的', '把营销做好真的难度很大，华为在营销上真的太厉害了。'], '要找水军是吧\n\n@李大锤 @happy nerd @回望风逝 @机智的娜娜 @古城 @易青 @史帝文\n\n你还要吗？ 这些不是早有了吗？ 一文千字', ['你得找小蒜苗 哈士奇 那才叫一个敬业', '定位是性价比'], '说实在的，别说小米了，连三星的自研芯片都不敢用在三星自己的高端机上，小米就更别说了', ['韩版是猎户座，美版国版都是高通吧', '猎户座通常只有低端会用，因为猎户座实在是有点拉，包括之前vivo低端也用过猎户座，比不上高通骁龙的'], '澎湃也敢碰瓷麒麟，米粉的迷之自信', ['麒麟还在正常迭代前，每年都有澎湃S2的软文。超过960，秒杀970，不弱980'], '连海印先生表示不满：抹黑对手这种事为什么要请别人？就不能让一线的兄弟们赚点钱吗？', ['18万科研人员每天发帖搞科研？', '一万个业绩最差的搞五千个小程序你看看啥效果']]"
45,"追着华为用户骂了近十年的“海gou”，到头来却指望这些用户去买小米手机？

凭什么？人就该这么贱？人们宁可买苹果也不瞧你米一眼！

还“华为跌倒小米吃饱”叫嚣上了，结果三年前600刀以上占有率4%，到今年却成了3.8%，这就是所谓的吃饱？

你们家主打的是“稳健”是吧？","['米粉都不出来说话了', ['只要设置一点点障碍，极端米粉言论就会断崖式的减少，由此可见那些所谓的米粉只不过是一些评论机器人', '我曾经是米粉，你猜后来我为啥不是了？\n因为我真试过从iPhone换小米'], '我是搞不懂一个组装厂，组装的大多数还是外国配件，天天上蹿下跳以为自己是主角是什么鬼', ['高通，联发科是国内的？\n你们米粉不是最喜欢说一句话，手机最重要的就是soc\n那一家连soc都没法自研的公司，有什么资格和苹果华为三星竞争', '这会不是手机最重要的是soc了？'], '你这个说的有失偏颇了。我用魅族的时候，就被某粉叫水军了。当时不关注手机圈的事，就没留意过为什么有人会叫我水军。\n后来换了华为P系列，又被某粉叫海军。再后来就过分了，大概是15年或者16年的时候，就是在知乎上，因为一个手机帖子下的一句对mate的评论，被几个某粉追着骂海狗。\n我不关注手机圈的鸟事，也不想决定别人的钱的怎么花，但我的钱怎么花，也不是别人说了算的。被他们这么莫名其妙的追着骂，这特么就过分了。我去查了手机圈的鸟事，真是长见识。\n后来，我就是华为和苹果互为备用机的用户了，从不碰某品牌的东西。身边有人想买某品牌，如果不问我，我一个字都不会说。只要问我，我就没有一句好话。', ['俺是魅族04年就开始的用户，跟你一样，后来入华为。。\n见证了太多次小米无耻的高光时刻，比如扫黄灭章', '正常我一代机米6二代机苹果6然后后面都是华为，说实话小米性价比确实高那时候，现在不知道，苹果在6S之前妥妥得王者除了电池老大难的问题其他都还好，信号不行，苹果小米一个德性，华为用到现在都是买的NO系列。第一续航可观，第二信号确实牛逼，毕竟通信起家。我可以这样说，这辈子到死之前手机都是华为了。一个信号强，续航真的给力。而且现在华为用个俩年也不是很卡了！'], '主打一个不稳定，我一个同事之前买的小米k什么，三天两头两头通话断续，听不见声音，你说华为的用户会考虑小米不。', ['稳定的不稳定', 'Wifi还断流呢，害得我把我网件路由器都卖了，换了锐捷天蝎专业电竞路由器，一看还断流，果断把这破手机卖了'], '说到这个，答主你知道吗，现在厂妹厂弟的称号已经变成是HW给OV起的外号了', ['岁月史书。。。。当初这个是小米最先说的。', 'OV“荣获”厂弟厂妹称号的时候，HW在手机领域连根毛都还没算呢，他们连这个都能扣给HW'], '《评论内容由作者筛选后展示》', ['只要设置一点点障碍，极端米粉言论就会断崖式的减少，由此可见那些所谓的米粉只不过是一些评论机器人', '这就来了'], '我寻思着就算华为倒了大家也都去买苹果了，谁去买小米啊，买苹/华和买小米这根本就是两拨人啊', [], '说的对。华为转荣耀或者苹果，没啥用就转ov。小米呵呵呵', [], '主打成绩稳定，动手能力强', [], '成绩稳定，表达能力强，还有很大的进步空间', []]"
46,"我印象最深刻的就是我看过一个帖子，一群米粉自豪的说，我们一开始也被制裁了啊，但是我们打赢了官司，所以我们没事儿了，这证明我们是遵守国际秩序的！

你华为被制裁成这样只能证明你自己有问题，破坏秩序的企业死了活该！

就从这一刻开始，我是彻底觉得小米就是个辣鸡，战斗打响了之后，能在战场上独善其身还能yygq的，我们一般称之为伪军。

懂不懂还说华为爱国营销，这牌子是华为是吧？","['雷军骄傲的拿着骁龙芯片强调手机优秀。\n决定了他的上限不符合一个大国国民的心态需求', ['他说话实事求是？那就得说说联合研发和99亿的事了', '第一定律'], '这个吗', ['pla确实采购了mate20，说实话，在中国人心中，涉军企业才是高端吧', '给pla送平板的不知谁家？白送也有蹭上去'], '百度一下华为思科世纪官司，小米真的是脸都不要了', ['你这也过分了点。\n你怎么能问人本来没有的东西？'], '队长，是我，别开枪', ['陈佩斯呀你是'], '伪军算不上吧，他们更像是侦缉队', ['有道理'], '高管在公开场合说自家产品的用户是屌丝的，的确是绝无仅有了，恐怕后无来者了吧。', ['后来他们还要岁月史书，说是友商栽赃'], '国家拿华为做国礼，为什么不拿小米做国礼，说明国家心里是有数的。', ['那还不如用苹果，连品牌和零件都是进口的，比小米好太多了', '那为什么现在不用了呢'], '借来的', ['某米吹支持国产的时候，举例的那个华星光电，确实也是一个买办工厂，用的都是三星的落后技术，经营控制权应该也是在三星手里的，它家的员工待遇、管理风格之类的一看就是外资的，与国内前些年的合资汽车一个德性。', '好好好！'], '', ['哈哈你信这是真的还是P图', '冷知识，这文章是18年某个共青团公众号发的'], '大家对“湖南大学和南昌大学被美国移出实体清单”怎么看?', ['说明实力不够了', '说明9B5名副其实']]"
47,"因为一个骨子里low的公司他就不可能走上高端。

今天2023年8月30日华为mete60开售第二天，昨天整个手机圈科技圈都在讨论新的麒麟9000s为什么会去争相购买一个处理器不及一线的手机？

因为那手机上代表中国半导体的希望，那是不蒸馒头争口气。

更是对美国制裁的有力回击。

你可以说不喜欢华为的产品，你可以说因为经济实力不允许购买还有很多理由都没问题。但是不能说这颗芯片是垃圾。

那么请问小米这家公司在干嘛了？

我小米没有华为的实力去研发可以么？

可以完全没问题。

但是你不能去嘲讽一个独立研发的企业。










一个中国的手机企业能在华为被制裁的那一天面带笑容的集体合影我真的不知道说什么。

回头看看能称为高端的手机那个没有一身绝活哪家没有特色。

苹果：独家的生态环境，独家的芯片……

华为：自己的麒麟处理器，……

三星这些就不题了。

哪怕是宗教产品Sony都有自身优秀的外观，自家的各种相机。

而小米产品有什么？

MIUI？现在是2023年了不是当初去下载桌面APP的时代了。而且小米的MIUI现在是拖后腿的东西，试问一个高端的手机他的用户有多少能接受频出的bug，难道购买小米的高端手机还需要买家先学会刷机root？

难道要打出口号不root，不小米么。

国内OPPO，人家一样拿着供应链的产品组装手机人家的名气，系统那个不如小米稳定。

我就算不买华为第二梯队里还有OPPO，VIVO人家这两家还多多少少有点看门本领。

硬件？小米本身研发能力就弱全指望供应链的新技术。供应链一旦技术有点问题那么小米这代产品就是等死。小米现在用的8gen2强不强高通下一代再来一手888你小米用还是不用。

为什么华为当年k3v2垃圾到砍掉一个d系列还能发展起来。因为你自己开发的系统自己开发的处理器你可以深入调教哪怕功耗大也能想办法压住。

产品定位家族延续。

一个品牌的王牌系列一定是有清晰的产品定位和家族延续，比如华为的p系列主打拍照，mata系列主打商务。但是在小米的产品里作为消费者是很难感受到精确定位。

简而言之小米的产品你能在市面上找出很多同类产品没有自己独到之处那么在高端手机里必然只能吃蛋糕渣而不是分蛋糕。

最近华为9000s出来了，某米站又开始吹嘘小米的自研处理器，自研OS。

遥想当年某家公司说自研猪肉不好吃。如今这回旋镖又打回来了。

很多人说什么自研贵跟自己没关系，实际上和我们息息相关。其他产业上被外国企业欺负的例子比比皆是农业上的种子，畜牧业里的奶牛，鸡……你不自研就是要被人欺负。

还是那句话自研贵可以不买但是我们不能说自研不该自研。更不该说买自研的用户是SB不懂性价比。","['该批评小米就批评，但是人家合个影你就跟华为被打压联系在一起，也没充分证据，我终于知道，特殊年代为什么会有那么多受害者了凭一张嘴就可以给人家定罪了', ['有一说一，当时小米的高管的确嘴都笑得裂开了。并把小米11表面成功（实力翻车）归结为自己的实力，绝口不提大环境。事实证明，几年过去了，小米三年登顶成了笑话。华为（我其实不喜欢华为）的高端位置仍然被保留着', '和4月3号拿小米发难，逼小米半夜发声。差不多。'], '小米最大的原罪其实是让所有中国人都能买得起用得起好手机了，因为它便宜，这就是罪', ['小米只是把组装厂的利润打了下来，把高通70%利润率又提上去一些。高通今年的利润是小米的十倍。', '小米最大的原罪就是给他机会他不中用，过了三年依然是低端机，组装厂，高端手机都是苹果三星瓜分'], '莫须有。\n这帽子扣的有牵强。', ['小米最大的原罪就是给他机会他不中用，过了三年依然是低端机，组装厂，高端手机都是苹果三星瓜分', '看点赞评论'], '给他机会他不中用，华为被制裁了，结果市场让给苹果了，小米跌出前三了。', ['机会还要分主动被动？没实力就是没实力，机会永远是给有实力的准备的，小米占领不了高端，是因为不想吗？', '整得好像这机会是主动给的似的'], '雷军这帮金山系的人就是这么low 一点都不奇怪.', ['没有金山你还在用1999的Office', '我用的时候，只记得求伯君，不知道宗教企业洗脑这么强，十多年后变成雷某人的专利了。没有你们，中国还得是殖民地吧。'], '这种莫须有的罪名都能搞！', ['好了好了。雷军来了都没你这么憎恶华子。', '莫须有'], '小米最大的原罪就是逼死了一众山寨机，让我们这些只能买千元机的人用上了好手机', ['你永远都记住，干掉山寨机的不是所谓的“小米”，是迭代升级的整个产业链！', '中华酷联时代历历在目'], '玩原神玩的，逻辑都这么抽象了。', ['用小米玩原神'], '小米就是手机界的联想，没想说联想坏话的意思就是个比喻。其实它一开始就是走的跟联想一样的组装厂路子而已，但是我们对他自己营造的人设而对它有了幻想，认为它赚钱以后会搞自主的会自我强大的，但是没想到就跟雷军自己说的那句话一样，在风口上猪都会飞起来，飞起来时那只猪在我们的眼里是金猪银猪，但是风口过后猪掉了下来，我们才发现这只猪没有利用风口给自己重塑金身，反而变得吃里扒外又胖又丑还会作恶了而已，而且现在这只猪又想奔向下一个名为造车的风口继续它的表演。', ['所以红米给中低端市场带来的红利是普通人都能吃到的吧，你又想让人便宜，还想让人自研，华为是年入三千亿的大厂，研发经费千亿很正常啊，连宣发经费都千亿，同样羊毛出在羊身上，成本都压你身上了，作为一个普通人，是绝对不会支持的', '小米走高端确实需要自研，确实需要自身技术较硬，但是同样的，你愿意花今年旗舰的钱，买去年旗舰的配置，来支持小米去搞自研吗？我会支持华为的mate60，但是不会去支持小米16（假如澎湃s2真研发成功了），并不是不喜欢小米，只是因为第一个吃螃蟹的人需要巨大的勇气'], '欲加之罪何患无辞', []]"
48,"十核双茎头

拍裤裆

进口猪肉

和高通联合研发

mixalpha

奥氏体304

有本事拿货卖啊

龙晶陶瓷","['', ['替欧美倾销才是重点', '中国挣钱印度花'], '比一元硬币还薄', ['', '能比的上硬币？'], '还有用小米坐火车引围观 餐车吃饭免单，外加坐飞机空姐要联系方式', ['米粉信就完了。毕竟从思维水平到道德水准到感知能力都是性价比的人群，和小米的调性保持高度一致', '我都搞不明白，受过多高的教育，才能信这些东西'], '刘诗诗当年是倒了血霉代言了这货', ['其实这就是最恶心的，刘诗诗就是觉得恶心想起诉都没办法~~', '奇怪的是刘诗诗居然没有起诉，虽然我一直很烦她盲人式演技，但好像也没有太多绯闻风评挺好的，被这样下三路营销炒作未免太过了。'], '。。 不是还有\n\n比硬币还要薄\n\n用国产屏不丢人\n\n赞助记者即赞助珠峰登山队\n\n雷老板的微博 如果愿意从创建开始放开，估计可以出个打脸 合集', [], '', ['没有字幕，我竟然知道他在说什么……'], '说实话，小米就一千块钱的手机还可以，其他的全部是辣鸡辣鸡中的辣鸡', ['2000块的小米连nova11se都不如？怪不得小米做不了高端', '2000价位的我推荐华为nove11se'], 'zhuanlan.zhihu.com/p/11\n小米的屌丝烙印是怎么来的', ['你管屌丝的意思它怎么来的，就说说十核双茎头是low不low吧。', '小米一开始搞抢购我就觉得饥饿营销没意思，以中国的工业能力，什么货量不能给你爆出来。所以 所有抢购的东西我通通不参与。'], '你把米粉怼的p不敢放一个', [], '要看是谁家的888（对，就我家烧了）', ['勘误:我家烧最猛！', '有本事拿货来卖！！！']]"
49,"知道为什么要买华为么？

因为很久以前我的爷爷靠着太爷爷的党员证明和地下党工作经历，让爷爷的学生在冲进家门的时候，退了出去。

而我希望，我的手机不是我被批斗的理由。","['答主意思就是说不买华为就会背上汉奸1450的骂名，所以不敢不买华为', ['是这样的，很害怕，很极端'], '你把我笑拥了', ['笑什么！拱出去拱的圆圆的！', '你们两个结轰吧'], '信息醉: 指的是对方信息量太大，被整蒙圈了。', [], '这逻辑，基本告别网络了', [], '这个文案挺别致，菊黑们赶紧用起来。', ['他用华为也不对', '你为啥觉得他会用华为手机？就仅仅因为他的回答？'], '翻译一下：我的爷爷依靠依靠我的太爷爷的党员证和我爷爷的地下工作资历，使得冲进家门来批斗他的人（我爷爷的学生）退了出去，而我希望，别人不应该因为我使用外国品牌的手机而批斗我', [], '可你不一直用的小米吗？', ['震惊，当你搜索小米时会出来小米相关，我以为这是废话文学的段子，没想到…\n\n那这个呢？', '你扯他裤子干啥'], '有一说一 你讲的真有道理', [], '伤痕文学的一万种用法之手机', [], '新话术？', ['有钱就买mate60pro以上价位的东西，往下买了给网友看乐子，mate60在同价位都是电子垃圾', '喜欢华为就买，不喜欢隔壁小米，到底用不用华为在于你自己']]"
